C,H,L,DL_female,DL_male
45,330,25,-0.368576089006986,-0.15999422082402254
45,345,25,-0.39114929981676505,-0.175614327456872
45,360,25,-0.41025552217039274,-0.18883536335776865
50,0,25,-0.45823043097550276,-0.24224615909123876
50,15,25,-0.4735080401560867,-0.2528178888512045
50,30,25,-0.48266263878038396,-0.2591526459177762
50,45,25,-0.48507035608083826,-0.260818727065548
50,60,25,-0.4805671101023645,-0.2577025916176286
50,75,25,-0.46945978961642987,-0.2500165990551363
50,90,25,-0.4525053401584359,-0.23828453706950178
50,105,25,-0.4308591794403922,-0.22330592629689686
50,120,25,-0.40599645754326175,-0.20610153430814987
50,135,25,-0.37961152787674324,-0.18784381198569183
50,150,25,-0.35350247979445193,-0.16977699293348564
50,165,25,-0.32944860177595403,-0.15313230101310887
50,180,25,-0.30908912585729725,-0.13904404447228128
50,195,25,-0.2938115166767133,-0.12847231471231554
50,210,25,-0.284656918052416,-0.12213755764574385
50,225,25,-0.2822492007519618,-0.12047147649797202
50,240,25,-0.28675244673043554,-0.12358761194589146
50,255,25,-0.2978597672163701,-0.1312736045083837
50,270,25,-0.3148142166743641,-0.14300566649401825
50,285,25,-0.33646037739240775,-0.15798427726662317
50,300,25,-0.3613230992895382,-0.17518866925537016
50,315,25,-0.3877080289560567,-0.19344639157782811
50,330,25,-0.41381707703834814,-0.21151321063003442
50,345,25,-0.4378709550568459,-0.22815790255041116
50,360,25,-0.45823043097550276,-0.24224615909123873
55,0,25,-0.5102121278432944,-0.2977730509670272
55,15,25,-0.526393493995331,-0.30897015832095737
55,30,25,-0.5360896388936405,-0.3156796520883899
55,45,25,-0.53863978628704,-0.317444291357037
55,60,25,-0.5338701478449873,-0.31414381887694454
55,75,25,-0.5221057665451082,-0.3060031563933423
55,90,25,-0.5041483655314298,-0.29357707660140686
55,105,25,-0.48122171200702635,-0.2777123963038908
55,120,25,-0.45488821952149927,-0.2594902672454461
55,135,25,-0.42694247206958336,-0.24015249740791367
55,150,25,-0.3992889261575957,-0.2210169238485457
55,165,25,-0.37381212523979246,-0.2033876042823826
55,180,25,-0.3522482711963181,-0.1884659477040303
55,195,25,-0.3360669050442815,-0.17726884035010015
55,210,25,-0.3263707601459721,-0.17055934658266764
55,225,25,-0.32382061275257246,-0.16879470731402058
55,240,25,-0.32859025119462515,-0.172095179794113
55,255,25,-0.34035463249450437,-0.18023584227771527
55,270,25,-0.35831203350818264,-0.19266192206965072
55,285,25,-0.38123868703258623,-0.20852660236716677
55,300,25,-0.4075721795181133,-0.22674873142561144
55,315,25,-0.4355179269700291,-0.24608650126314385
55,330,25,-0.4631714728820169,-0.26522207482251187
55,345,25,-0.48864827379982,-0.2828513943886749
55,360,25,-0.5102121278432943,-0.2977730509670272
60,0,25,-0.5662230061393674,-0.35543153464330524
60,15,25,-0.5832760412971101,-0.3672318155081912
60,30,25,-0.5934945048243461,-0.3743027409190398
60,45,25,-0.5961820253185037,-0.37616243899435864
60,60,25,-0.591155452699244,-0.372684174383611
60,75,25,-0.5787573395837652,-0.36410498507191535
60,90,25,-0.5598325968920367,-0.3510095286330831
60,105,25,-0.5356709145638835,-0.3342902387821556
60,120,25,-0.5079188713209015,-0.31508650749254064
60,135,25,-0.47846772304768004,-0.29470703731595915
60,150,25,-0.44932451682871544,-0.27454065546627826
60,165,25,-0.4224753140064046,-0.2559616675400319
60,180,25,-0.3997498433826825,-0.24023620086116462
60,195,25,-0.3826968082249399,-0.22843591999627877
60,210,25,-0.3724783446977039,-0.22136499458543013
60,225,25,-0.36979082420354614,-0.2195052965101113
60,240,25,-0.374817396822806,-0.22298356112085893
60,255,25,-0.3872155099382847,-0.23156275043255456
60,270,25,-0.4061402526300133,-0.2446582068713868
60,285,25,-0.4303019349581664,-0.26137749672231436
60,300,25,-0.45805397820114835,-0.2805812280119292
60,315,25,-0.4875051264743697,-0.3009606981885107
60,330,25,-0.5166483326933345,-0.3211270800381916
60,345,25,-0.5434975355156453,-0.3397060679644379
60,360,25,-0.5662230061393674,-0.35543153464330524
65,0,25,-0.6262810438763419,-0.41523405046258965
65,15,25,-0.6441773433065385,-0.42761784946171
65,30,25,-0.6549011048720526,-0.43503842868591214
65,45,25,-0.6577215219440481,-0.4369900879241537
65,60,25,-0.6524463877600282,-0.43333982482461786
65,75,25,-0.6394351939970624,-0.4243363987851929
65,90,25,-0.6195746320080824,-0.4105933784116008
65,105,25,-0.5942181662715069,-0.3930473278308868
65,120,25,-0.5650937980237425,-0.37289398139390695
65,135,25,-0.5341863048305799,-0.35150675635536166
65,150,25,-0.5036019812760861,-0.3303431567575674
65,165,25,-0.475425098467515,-0.3108454469386118
65,180,25,-0.4515758644037704,-0.29434236360116783
65,195,25,-0.43367956497357385,-0.2819585646020475
65,210,25,-0.4229558034080597,-0.27453798537784535
65,225,25,-0.4201353863360643,-0.27258632613960376
65,240,25,-0.4254105205200842,-0.2762365892391397
65,255,25,-0.43842171428305,-0.2852400152785646
65,270,25,-0.4582822762720299,-0.2989830356521566
65,285,25,-0.48363874200860546,-0.3165290862328706
65,300,25,-0.5127631102563698,-0.33668243266985054
65,315,25,-0.5436706034495323,-0.3580696577083957
65,330,25,-0.5742549270040262,-0.37923325730618995
65,345,25,-0.6024318098125974,-0.39873096712514555
65,360,25,-0.6262810438763419,-0.41523405046258954
70,0,25,-0.6904009445996754,-0.47719077291666423
70,15,25,-0.7091151159474476,-0.490140519165035
70,30,25,-0.7203289600280324,-0.4979002234347971
70,45,25,-0.7232782718990914,-0.4999410747034838
70,60,25,-0.7177620608305804,-0.4961239923298004
70,75,25,-0.7041562474908484,-0.48670910416948643
70,90,25,-0.6833880455743285,-0.47233801929182917
70,105,25,-0.6568727737205554,-0.45399010338190005
70,120,25,-0.626417403887805,-0.4329157365875962
70,135,25,-0.5940974192003008,-0.41055110217891144
70,150,25,-0.5621153732031964,-0.38842031303149205
70,165,25,-0.5326507894783641,-0.3680315458528761
70,180,25,-0.5077116307141246,-0.3507742614322557
70,195,25,-0.4889974593663524,-0.337824515183885
70,210,25,-0.4777836152857676,-0.3300648109141229
70,225,25,-0.47483430341470867,-0.3280239596454362
70,240,25,-0.48035051448321975,-0.33184104201911957
70,255,25,-0.4939563278229516,-0.34125593017943345
70,270,25,-0.5147245297394715,-0.3556270150570908
70,285,25,-0.5412398015932446,-0.37397493096701995
70,300,25,-0.571695171425995,-0.3950492977613238
70,315,25,-0.6040151561134992,-0.41741393217000844
70,330,25,-0.6359972021106038,-0.43954472131742794
70,345,25,-0.6654617858354359,-0.45993348849604376
70,360,25,-0.6904009445996754,-0.47719077291666423
75,0,25,-0.7585949234358312,-0.5413101545725788
75,15,25,-0.7781040769116101,-0.5548100088988529
75,30,25,-0.7897942875629956,-0.5628993471181198
75,45,25,-0.7928688868530827,-0.5650268941990002
75,60,25,-0.7871183459212672,-0.5610476613238697
75,75,25,-0.7729345546288343,-0.5512328266371753
75,90,25,-0.7512841149125398,-0.536251254903034
75,105,25,-0.7236424684600058,-0.5171239154769096
